filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,lmaoextracolumnheader
filename,0.2830263376235962,0.15587180852890015,2120.554983600658,2428.6160050706862,4558.7090756266325,0.08066644297736505,-155.0327606201172,96.5738296508789,11.616067886352539,17.91607093811035,7.004125595092773,-4.284438610076904,-3.4709866046905518,-15.948400497436523,-2.838571310043335,-9.28685474395752,-19.746585845947266,-8.016505241394043,-6.566684722900391,-1.0544562339782715,-3.6103107929229736,-1.053262710571289,-7.138265132904053,-1.6716641187667847,-6.835855960845947,-0.38284382224082947,lmaoextracolumn
