filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,lmaoextracolumnheader
filename,0.28522810339927673,0.14109648764133453,1901.663654048036,2135.7639922809763,3596.376105788414,0.09109435078714452,-190.34963989257812,103.29364013671875,7.815116882324219,17.613786697387695,-12.038451194763184,-19.158451080322266,-4.039867877960205,-25.21448516845703,-13.234871864318848,-7.577521800994873,-26.512388229370117,-8.969547271728516,-18.630651473999023,-2.749725103378296,-11.733576774597168,-10.906682968139648,-8.287466049194336,-6.3837056159973145,-11.588984489440918,-2.1890504360198975,lmaoextracolumn
