filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,lmaoextracolumnheader
filename,0.4137733578681946,0.1045001819729805,1561.1108221145944,1931.47691031157,3108.2422611814422,0.06389172908807313,-129.780517578125,134.93426513671875,-13.583480834960938,16.797447204589844,-6.970554828643799,7.265732288360596,-4.90993070602417,0.9747223258018494,-3.8749353885650635,0.19224019348621368,-8.67062759399414,2.5895602703094482,-3.5847041606903076,4.2570061683654785,-0.9428852796554565,3.64564847946167,-4.367306232452393,1.7502120733261108,-6.062342643737793,-1.806646704673767,lmaoextracolumn
