filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,lmaoextracolumnheader
filename,0.3171827495098114,0.09428925067186356,1881.3314303803556,2136.8072885346737,4324.055899843115,0.07024108567904817,-216.6346435546875,102.25054168701172,15.005248069763184,10.574934959411621,13.486428260803223,2.579129934310913,2.623619318008423,-7.6544623374938965,0.2718549072742462,-0.5742837190628052,-10.73831558227539,-7.87384557723999,-10.690652847290039,-3.1471989154815674,-9.151423454284668,-6.329644203186035,-10.30120849609375,-6.048214435577393,-9.357882499694824,-2.0667712688446045,lmaoextracolumn
