filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,lmaoextracolumnheader
filename,0.37994641065597534,0.15980735421180725,1492.9670535718003,2024.4809596378325,2968.5513860046067,0.055946602492019736,-299.7449645996094,79.12116241455078,30.834169387817383,36.86924743652344,15.763023376464844,16.240814208984375,8.809221267700195,0.3961343765258789,8.203810691833496,-1.1783185005187988,1.979443073272705,0.25003430247306824,1.2348999977111816,8.347892761230469,0.3449286222457886,3.678168535232544,-0.11195319145917892,-0.6046381592750549,0.3204782009124756,-0.8080257773399353,lmaoextracolumn
