filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,lmaoextracolumnheader
filename,0.27727606892585754,0.10227042436599731,2211.1908474414668,2236.2883507229435,4751.47685949289,0.0940430254280325,-185.38475036621094,74.04840850830078,-7.627331733703613,0.5086575746536255,-10.707037925720215,-9.0106840133667,-2.250577211380005,-16.827573776245117,-5.259338855743408,4.786602020263672,-15.386210441589355,-13.17022705078125,-9.198197364807129,0.39876219630241394,-10.63192081451416,-7.076807975769043,-6.98996114730835,3.490841865539551,0.42089128494262695,5.333766937255859,lmaoextracolumn
