filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,lmaoextracolumnheader
filename,0.3963865041732788,0.19204464554786682,1453.1498582928375,1773.6231827458075,2864.8783235998258,0.06165351358459083,-250.9168243408203,98.92337036132812,17.143993377685547,26.801549911499023,10.011516571044922,11.29259967803955,5.13524866104126,1.3131663799285889,5.382826328277588,2.6545164585113525,0.6050718426704407,0.7679744958877563,-0.36879175901412964,2.5289623737335205,-0.6909074783325195,0.599170982837677,-1.3595092296600342,0.7937327027320862,-0.6570011377334595,0.22710752487182617,lmaoextracolumn
