filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,lmaoextracolumnheader
filename,0.404112845659256,0.2031429558992386,2212.790626876293,2274.0352463310014,4413.550541501922,0.09823521610200232,-69.68810272216797,99.68668365478516,-5.4435625076293945,20.91378402709961,-2.302356243133545,15.612163543701172,1.9792922735214233,5.064368724822998,-1.7036515474319458,3.5271573066711426,-4.676562786102295,3.48579478263855,-3.3752758502960205,4.0608344078063965,-2.9052248001098633,3.066053628921509,-2.7191529273986816,0.3374299705028534,-4.892530918121338,0.1022593230009079,lmaoextracolumn
