filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,lmaoextracolumnheader
filename,0.44690439105033875,0.14806652069091797,2778.8869398226643,2833.632581477319,5912.97633635465,0.13333025382690075,-193.0167999267578,68.09196472167969,24.401987075805664,8.820298194885254,9.607906341552734,13.251025199890137,5.191868782043457,18.710264205932617,0.8364117741584778,8.708954811096191,1.010637640953064,5.934420108795166,0.36850079894065857,10.643250465393066,-1.2951879501342773,6.6629486083984375,-2.8340864181518555,3.211176633834839,-1.753328800201416,2.964432716369629,lmaoextracolumn
