filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,lmaoextracolumnheader
filename,0.35974738001823425,0.2201448231935501,2259.2123685650618,2348.020198246232,4544.974316349572,0.1004377244450087,-76.67875671386719,96.50823974609375,-12.10297679901123,24.290904998779297,1.7259442806243896,2.448537588119507,2.966357707977295,-2.4884212017059326,6.41788387298584,0.6977941393852234,-8.944337844848633,2.6556150913238525,-0.9713200926780701,1.0320236682891846,-6.2374491691589355,-1.4498003721237183,-4.989710807800293,-2.1726393699645996,-3.834771156311035,2.447237491607666,lmaoextracolumn
