filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,lmaoextracolumnheader
filename,0.4778794050216675,0.3045772314071655,824.6901893164129,1373.7219599723287,1549.9219685187536,0.024212288704294836,-212.36961364746094,138.53872680664062,29.6991024017334,36.21134567260742,17.5478458404541,15.371638298034668,13.9504976272583,6.012491703033447,3.0949249267578125,2.1573891639709473,0.32620474696159363,4.147743225097656,-0.2256937026977539,5.189499378204346,0.3772123157978058,1.6680370569229126,1.996057152748108,0.002553770551458001,-1.7363759279251099,1.0106130838394165,lmaoextracolumn
