7.6652424e-05,6.4019630e-08,3.1908892e-02,6.0049977e-08,2.6596640e-03,8.8698894e-02,1.7806662e-04,6.8421996e-06,8.6234611e-01,1.4124750e-02
1.3150536e-06,0.38860932,0.37572932,0.49332708,1.0,0.5221205,0.37040558,0.38993198,0.36275092,0.2318552,0.30081216,0.4888515,0.55248535,
-9.988001e-07,0.07646987,0.11643628,0.4006261,1.0,0.20138907,0.06737281,0.07954313,0.071125716,0.06867515,0.078297555,0.071249425,0.059390467,
0.00015360689,0.37211388,0.3420879,0.47793993,1.0,0.53593117,0.14184327,0.22600609,0.24092934,0.2901683,0.35664302,0.3837627,0.6872989,
-0.00067485136,1.0,0.63904834,0.5254237,0.46364075,0.29892176,0.2520171,0.22649959,0.30646434,0.34006926,0.2797919,0.38069755,0.87931365,
0.0028208846,0.87273556,1.0,0.5525905,0.60506225,0.3437807,0.30489957,0.4096911,0.5152282,0.52032155,0.54307824,0.35521847,0.54181623,
-0.0038649885,1.0,0.7080355,0.5235447,0.37072796,0.4227176,0.30719954,0.18891034,0.26696828,0.45664528,0.4885913,0.5764278,0.98510736,
-0.002766459,1.0,0.7872013,0.67610234,0.37028342,0.2122748,0.23390275,0.37870666,0.2914358,0.22648647,0.28168565,0.20814303,0.40148535,
0.004486445,1.0,0.6726924,0.33502865,0.2590544,0.2070856,0.19596466,0.27511057,0.248282,0.32575816,0.26182786,0.2769893,0.3584189,
-0.00050159125,0.4697921,0.8762251,1.0,0.59465545,0.27799913,0.17944255,0.2054782,0.3190359,0.49508306,0.4052289,0.36387205,0.30876282,
0.00036263,1.0,0.89248025,0.75710064,0.6783283,0.55675954,0.5063179,0.50519717,0.574704,0.7663231,0.9835995,0.91486,0.9358972,
0.0036169698,0.68921435,0.34621435,0.3478934,0.5581064,0.46881035,0.28543246,0.25918707,0.2720521,0.2375972,0.3105188,0.553146,1.0,
-0.008790212,0.9342711,0.79703957,0.5148221,0.3068265,0.28130212,0.2607865,0.20956624,0.45361847,0.77492857,0.9661704,0.8748447,1.0,
-0.11777619,0.15113214,0.078349575,0.18449664,0.27228895,0.28709292,0.80309683,1.0,0.35716346,0.15775229,0.17809558,0.31354386,0.4704738,
0.19521526,0.98835105,1.0,0.9043798,0.6105518,0.06930645,0.14045079,0.79781646,0.422992,0.109636046,0.1837063,0.6262392,0.8967179,
0.04603167,0.71989214,0.31964496,0.41005915,0.4884215,0.12564777,0.16560091,0.32165092,0.27825266,0.31141984,0.5342569,0.86644423,1.0,
0.08508873,0.18730025,0.11378192,0.13857792,0.15207109,0.07498865,0.331746,1.0,0.42231676,0.09167939,0.1057344,0.19881622,0.22151992,
-0.05095468,0.14032802,0.22716759,0.34872743,0.3387609,0.08684825,0.2211502,1.0,0.61367625,0.08738364,0.073448375,0.13195698,0.15864725,
-0.15240864,0.7534173,0.38757324,0.23654178,0.16804238,0.061725724,0.27796417,1.0,0.48946774,0.09390913,0.18468694,0.736375,0.91616917,
0.029165143,0.29630572,0.1811279,0.13613987,0.10161857,0.06870246,0.34699997,1.0,0.43695346,0.11595938,0.1639171,0.3577764,0.39905724,
-0.062397737,0.55973756,0.7241783,1.0,0.93808746,0.19310819,0.09415053,0.17859505,0.089214034,0.09747689,0.21561585,0.5487825,0.62897974,
-0.01333404,0.42394838,0.7813571,1.0,0.8384076,0.1658138,0.038122848,0.030830275,0.035588663,0.07048035,0.1592175,0.36513448,0.4166729,
0.0898729,0.12302784,0.16963449,0.20429939,0.17079155,0.064189084,0.29513547,1.0,0.43729746,0.05319966,0.028298568,0.071579084,0.10075794,
0.13262066,0.20834872,0.3248744,0.4909106,0.46958244,0.11321414,0.33577985,1.0,0.44899878,0.047335897,0.031127483,0.14473909,0.19188787,
-0.04527462,0.6126453,0.8272768,1.0,0.816548,0.11860205,0.089621976,0.34954765,0.21416552,0.13217957,0.28816286,0.74145806,0.80244374,
0.0898993,0.6809028,0.35495484,0.24451916,0.1838036,0.04023608,0.082028,0.25641194,0.14928174,0.08526127,0.24934934,0.8906296,1.0,
-0.075316034,0.8614412,0.31034487,0.07278738,0.034265704,0.027166432,0.08989586,0.30860156,0.1995576,0.06330981,0.17235182,0.78943044,1.0,
0.110265635,0.15868954,0.67982286,1.0,0.85897285,0.13678461,0.026255993,0.037210174,0.030706786,0.035370808,0.06242465,0.09146446,0.0947861,
-0.06677575,0.32765457,0.7482256,1.0,0.82628447,0.14327987,0.10509381,0.23330796,0.1374493,0.08978811,0.16768241,0.33070523,0.3490356,
-0.041515376,0.048576467,0.037151936,0.03528836,0.03587654,0.06835019,0.26526377,1.0,0.6680451,0.39695093,0.43787873,0.23768158,0.11849449,
0.15220426,0.1833558,0.39216822,0.4524848,0.33025312,0.07339914,0.2706078,1.0,0.4571495,0.082455695,0.06878806,0.13212843,0.15282421,
0.1383711,0.4119385,0.1904955,0.15342225,0.15227817,0.0632016,0.2590368,1.0,0.54559284,0.21921551,0.31030136,0.53464323,0.5573794,
0.14917728,0.10691973,0.27800193,0.38892245,0.33023337,0.07530245,0.2543733,1.0,0.5368954,0.06811392,0.03956543,0.12087193,0.13312984,
0.001311006,0.11487935,0.23411012,0.29257095,0.22483991,0.072130226,0.34159148,1.0,0.43440133,0.15275343,0.2063562,0.31213874,0.25430712,
-0.06598001,0.65547454,0.689225,0.7961969,0.69390285,0.22894295,0.14329883,0.4630922,0.3856339,0.3355323,0.5873645,1.0,0.9762368,
0.108861014,0.65580386,0.21654236,0.11661151,0.12359836,0.06089417,0.103210926,0.27608523,0.1665702,0.1665734,0.39506406,0.94926137,1.0,
0.05813327,0.5495767,0.74906635,0.9604976,0.81150776,0.15814847,0.3468232,0.92446613,0.5384759,0.3175082,0.57909876,1.0,0.9123137,
0.047754448,0.12606591,0.5548693,1.0,0.9920366,0.206404,0.18630429,0.6220741,0.50053626,0.53714705,0.7025955,0.36430624,0.16285367,
0.056015395,0.43285954,0.63483906,1.0,0.98618394,0.18372156,0.1257941,0.24399297,0.1283917,0.07304457,0.17534795,0.51837045,0.57002085,
-0.13455942,0.3793264,0.8127268,1.0,0.76594365,0.12654826,0.11495345,0.22029577,0.34965327,0.5744666,0.81159115,0.8196136,0.6348411,
-0.029885547,0.18625627,0.66348886,1.0,0.88648856,0.22190426,0.22840028,0.4717787,0.20693953,0.3266989,0.56982744,0.6299898,0.45716116,
-0.02640658,0.06023579,0.028482096,0.03605512,0.044606686,0.042481877,0.28814763,1.0,0.49992803,0.07534977,0.029781403,0.026232835,0.03978567,
0.17060968,0.43617222,0.7619338,1.0,0.83837336,0.13669895,0.14288935,0.6821273,0.5492852,0.22062775,0.34096748,0.6390522,0.6166659,
0.03730607,0.12768936,0.59736043,1.0,0.9420507,0.19363876,0.11123074,0.19400162,0.07794018,0.054918963,0.099851035,0.18363245,0.17094038,
-0.15003969,0.21398902,0.7292128,1.0,0.82116586,0.13270773,0.04026975,0.047948398,0.042427234,0.14103043,0.24258253,0.23570447,0.19932823,
-0.07965798,0.07207419,0.30166185,0.5002831,0.46626452,0.094329625,0.25288677,1.0,0.53019506,0.0893603,0.06966681,0.090796165,0.07161668,
-0.007126617,0.7999943,0.31881833,0.12883976,0.09043193,0.05693918,0.18975891,0.9170569,0.852339,0.293204,0.44245538,0.90641814,1.0,
-0.0060317894,0.1180992,0.046147574,0.041530535,0.05186118,0.067097366,0.36375695,1.0,0.4258037,0.06072434,0.049700193,0.1433959,0.1638109,
-0.08756401,0.2079115,0.09799347,0.06705988,0.05889996,0.049627982,0.2662717,1.0,0.65250367,0.19634143,0.21846384,0.31441373,0.31403625,
